Bauwerk Name;Bauwerkselement Name;Bauwerkselement Typ;Bauwerkselement Nummer;Bauwerkselement Niveau;X-Koordinate;Y-Koordinate;Bauwerksreferenzort Nummer;Bauwerkselement Exportnummer
S Grünau (Berlin);Ersatzhalt Adlergestell vor Wassersportallee;Zugang und ÖV;5;0;13,574306;52,413424;;300259005
S Grünau (Berlin);Ersatzhalt Wassersportallee gegenüber Tegernseestraße;Zugang und ÖV;15;0;13,575951;52,414497;;300259015
S Grünau (Berlin);Ersatzhaltestelle Richterstraße hinter Gründerstraße;Zugang und ÖV;10;0;13,572970;52,412269;;300259010
S Grünau (Berlin);S Grünau (Berlin);Bauwerk;259;;13,574018;52,412714;186001;900186001
S Grünau (Berlin);Tram- und Bushaltestelle Wassersportallee hinter Adlergestell;Zugang und ÖV;16;0;13,574807;52,414006;;300259016
S Grünau (Berlin);Tram- und Bushaltestelle Wassersportallee vor Adlergestell;Zugang und ÖV;17;0;13,574692;52,414091;;300259017
S Grünau (Berlin);Tramsteig Adlergestell hinter Wassersportallee;Zugang und ÖV;1;0;13,574702;52,413503;;300259001
S Grünau (Berlin);Tramsteig Adlergestell hinter Wassersportallee;Zugang und ÖV;2;0;13,574885;52,413239;;300259002
S Grünau (Berlin);Unterführung Treppe zum Bahnsteig Gleis 1+2;Zwischenpunkt;34;0;13,574919;52,411756;;300259034
S Grünau (Berlin);Unterführung Treppe zum Bahnsteig Gleis 3+4;Zwischenpunkt;35;0;13,575122;52,411866;;300259035
S Grünau (Berlin);Zugang Adlergestell Park+Ride;Zugang;23;0;13,575362;52,411927;;300259023
S Grünau (Berlin);Zugang Adlergestell/Richterstraße;Zugang;24;0;13,573754;52,413419;;300259024
S Grünau (Berlin);Zugang Richterstraße/Bunzelstraße;Zugang;25;0;13,572854;52,412946;;300259025
S Grünbergallee (Berlin);Bahnsteig Gleis 1;ÖV;34;1;13,541956;52,399343;;300197034
S Grünbergallee (Berlin);Bahnsteig Gleis 2;ÖV;1;1;13,542003;52,399275;;300197001
S Grünbergallee (Berlin);Bahnsteig, Rampe zum Zugang Ewaldweg/Am Seegraben;Zwischenpunkt;11;1;13,543256;52,399523;;300197011
S Grünbergallee (Berlin);Bahnsteig, Rampe zur Unterführung;Zwischenpunkt;14;1;13,540716;52,399075;;300197014
S Grünbergallee (Berlin);Bahnsteig, Treppe zur Überführung;Zwischenpunkt;12;1;13,542807;52,399454;;300197012
S Grünbergallee (Berlin);Bahnsteig, Treppe zur Unterführung;Zwischenpunkt;13;1;13,540706;52,399094;;300197013
S Grünbergallee (Berlin);Bushalt Grünbergallee hinter Ewaldstraße;Zugang und ÖV;9;0;13,544197;52,400016;;300197009
S Grünbergallee (Berlin);Bushalt Grünbergallee vor Ewaldstraße;Zugang und ÖV;10;0;13,542524;52,399729;;300197010
S Grünbergallee (Berlin);S Grünbergallee (Berlin);Bauwerk;197;;13,543222;52,399539;196001;900196001
S Grünbergallee (Berlin);Überführung, Treppe zum Bahnsteig;Zwischenpunkt;27;2;13,542981;52,399490;;300197027
S Grünbergallee (Berlin);Überführung, Treppe zum Zugang Am Seegraben;Zwischenpunkt;29;2;13,543096;52,399353;;300197029
S Grünbergallee (Berlin);Überführung, Treppe zum Zugang Ewaldweg;Zwischenpunkt;28;2;13,542911;52,399629;;300197028
S Grünbergallee (Berlin);Unterführung, Rampe zum Bahnsteig;Zwischenpunkt;16;-2;13,540374;52,399051;;300197016
S Grünbergallee (Berlin);Unterführung, Rampe zum Zwischengeschoss Grünbergallee;Zwischenpunkt;22;-2;13,540355;52,399230;;300197022
S Grünbergallee (Berlin);Unterführung, Rampe zum Zwischengeschoss Schwalbenweg;Zwischenpunkt;17;-2;13,540445;52,398897;;300197017
S Grünbergallee (Berlin);Unterführung, Treppe zum Bahnsteig;Zwischenpunkt;15;-2;13,540453;52,399059;;300197015
S Grünbergallee (Berlin);Unterführung, Treppe zum Zugangsbereich Grünbergallee;Zwischenpunkt;23;-2;13,540309;52,399227;;300197023
S Grünbergallee (Berlin);Unterführung, Treppe zum Zugangsbereich Schwalbenweg;Zwischenpunkt;18;-2;13,540509;52,398905;;300197018
S Grünbergallee (Berlin);Zugang Grünbergallee;Zugang;7;0;13,540077;52,399231;;300197007
S Grünbergallee (Berlin);Zugang (Rampe) Ewaldweg/Am Seegraben;Zugang;2;0;13,543272;52,399530;;300197002
S Grünbergallee (Berlin);Zugang Schwalbenweg;Zugang;6;0;13,540741;52,398897;;300197006
S Grünbergallee (Berlin);Zugang (Treppe) Am Seegraben;Zugang;4;0;13,543267;52,399390;;300197004
S Grünbergallee (Berlin);Zugang (Treppe) Ewaldweg;Zugang;3;0;13,542739;52,399594;;300197003
S Grünbergallee (Berlin);Zugang (Treppe) Grünbergallee (zur Zeit geschlossen);Zugang;8;0;13,540820;52,399346;;300197008
S Grünbergallee (Berlin);Zugang (Treppe) Schwalbenweg;Zugang;5;0;13,540018;52,398805;;300197005
S Grünbergallee (Berlin);Zugangsbereich Grünbergallee, Rampe zum Zwischengeschoss Grünbergallee;Zwischenpunkt;32;0;13,540086;52,399215;;300197032
S Grünbergallee (Berlin);Zugangsbereich Grünbergallee, Treppe zur Unterführung;Zwischenpunkt;33;0;13,540081;52,399197;;300197033
S Grünbergallee (Berlin);Zugangsbereich Schwalbenweg, Rampe zum Zwischengeschoss Schwalbenweg;Zwischenpunkt;30;0;13,540727;52,398916;;300197030
S Grünbergallee (Berlin);Zugangsbereich Schwalbenweg, Treppe zur Unterführung;Zwischenpunkt;31;0;13,540724;52,398932;;300197031
S Grünbergallee (Berlin);Zwischengeschoss Grünbergallee, Rampe zum Zugangsbereich Grünbergallee;Zwischenpunkt;24;-1;13,540795;52,399306;;300197024
S Grünbergallee (Berlin);Zwischengeschoss Grünbergallee, Rampe zur Unterführung;Zwischenpunkt;25;-1;13,540815;52,399282;;300197025
S Grünbergallee (Berlin);Zwischengeschoss Grünbergallee, Treppe zum Zugang Grünbergallee (geschlossen);Zwischenpunkt;26;-1;13,540813;52,399308;;300197026
S Grünbergallee (Berlin);Zwischengeschoss Schwalbenweg, Rampe zu Zugangsbereich Schwalbenweg;Zwischenpunkt;20;-1;13,540092;52,398832;;300197020
S Grünbergallee (Berlin);Zwischengeschoss Schwalbenweg, Rampe zur Unterführung;Zwischenpunkt;19;-1;13,540095;52,398855;;300197019
S Grünbergallee (Berlin);Zwischengeschoss Schwalbenweg, Treppe zum Zugang Schwalbenweg;Zwischenpunkt;21;-1;13,540078;52,398851;;300197021
S Grunewald (Berlin);Bahnsteig Gleis 1;ÖV;1;1;13,261026;52,488398;;300231001
S Grunewald (Berlin);Bahnsteig Gleis 1+2, Aufzug zur Unterführung;Zwischenpunkt;12;1;13,261829;52,488785;;300231012
S Grunewald (Berlin);Bahnsteig Gleis 1+2, Treppe zur Unterführung;Zwischenpunkt;5;1;13,261567;52,488649;;300231005
S Grunewald (Berlin);Bahnsteig Gleis 2;ÖV;17;1;13,261073;52,488368;;300231017
S Grunewald (Berlin);Bahnsteig Gleis 3;ÖV;16;1;13,261173;52,488253;;300231016
S Grunewald (Berlin);Bahnsteig Gleis 3+4, Aufzug zur Unterführung;Zwischenpunkt;13;1;13,262003;52,488658;;300231013
S Grunewald (Berlin);Bahnsteig Gleis 3+4, Treppe zur Unterführung;Zwischenpunkt;11;1;13,261720;52,488518;;300231011
S Grunewald (Berlin);Bahnsteig Gleis 4;ÖV;18;1;13,261222;52,488221;;300231018
S Grunewald (Berlin);Bushaltestelle, Am Bahnhof Grunewald vor Auerbacher Straße;Zugang und ÖV;4;0;13,263386;52,487470;;300231004
S Grunewald (Berlin);Bushaltestelle, Eichkampstraße Endhaltestelle;Zugang und ÖV;9;0;13,259701;52,488921;;300231009
S Grunewald (Berlin);Bushaltestelle, Eichkampstraße vor Dauerwaldweg;Zugang und ÖV;10;0;13,260679;52,489592;;300231010
S Grunewald (Berlin);Durchgang, Treppe zum Bahnsteig Gleis 3+4 (außer Betrieb);Zwischenpunkt;8;0;13,261837;52,488575;;300231008
S Grunewald (Berlin);S Grunewald (Berlin);Bauwerk;231;;13,261944;52,488680;48101;900048101
S Grunewald (Berlin);Unterführung, Aufzug zum Bahnsteig Gleis 1+2;Zwischenpunkt;14;0;13,261824;52,488785;;300231014
S Grunewald (Berlin);Unterführung, Aufzug zum Bahnsteig Gleis 3+4;Zwischenpunkt;15;0;13,262000;52,488656;;300231015
S Grunewald (Berlin);Unterführung, Treppe zum Bahnsteig Gleis 1+2;Zwischenpunkt;6;0;13,261658;52,488702;;300231006
S Grunewald (Berlin);Zugang Eichkampstraße/Königsweg;Zugang;2;0;13,261555;52,488862;;300231002
S Grunewald (Berlin);Zugang Trabener Straße/Fontanestraße;Zugang;3;0;13,262904;52,487897;;300231003
S Hackescher Markt (Berlin);Bahnsteig Aufzug zum Durchgang;Zwischenpunkt;22;1;13,401834;52,522553;;300212022
S Hackescher Markt (Berlin);Bahnsteig Gleis 3;ÖV;1;1;13,402462;52,522673;;300212001
S Hackescher Markt (Berlin);Bahnsteig Gleis 4;ÖV;30;1;13,402429;52,522726;;300212030
S Hackescher Markt (Berlin);Bahnsteig Rolltreppe zum Durchgang;Zwischenpunkt;23;1;13,401851;52,522577;;300212023
S Hackescher Markt (Berlin);Bahnsteig Treppe zum Durchgang;Zwischenpunkt;16;1;13,401645;52,522538;;300212016
S Hackescher Markt (Berlin);Bahnsteig, Treppe zum Durchgang Ost;Zwischenpunkt;26;1;13,403027;52,522825;;300212026
S Hackescher Markt (Berlin);Bushaltestelle Position 1 An der Spandauer Brücke;Zugang und ÖV;6;0;13,404466;52,522225;;300212006
S Hackescher Markt (Berlin);Bushaltestelle Position 2 An der Spandauer Brücke;Zugang und ÖV;7;0;13,404325;52,522412;;300212007
S Hackescher Markt (Berlin);Bushaltestelle Position 3 An der Spandauer Straße;Zugang und ÖV;8;0;13,404156;52,522617;;300212008
S Hackescher Markt (Berlin);Bushaltestelle Position 5 An der Spandauer Brücke;Zugang und ÖV;11;0;13,404069;52,522457;;300212011
S Hackescher Markt (Berlin);Bushaltestelle Position 6 An der Spandauer Brücke;Zugang und ÖV;12;0;13,404205;52,522283;;300212012
S Hackescher Markt (Berlin);Bushaltestelle Position 7 An der Spandauer Brücke;Zugang und ÖV;13;0;13,404354;52,522104;;300212013
S Hackescher Markt (Berlin);Durchgang Ost Treppe zum Bahnsteig;Zwischenpunkt;27;0;13,403297;52,522892;;300212027
S Hackescher Markt (Berlin);Durchgang West Aufzug zum Bahnsteig;Zwischenpunkt;25;0;13,401851;52,522553;;300212025
S Hackescher Markt (Berlin);Durchgang West, Rolltreppe zum Bahnsteig;Zwischenpunkt;24;0;13,401701;52,522549;;300212024
S Hackescher Markt (Berlin);Durchgang West Treppe zum Bahnsteig;Zwischenpunkt;20;0;13,401669;52,522521;;300212020
S Hackescher Markt (Berlin);Durchgang West Treppe zum Bahnsteig;Zwischenpunkt;21;0;13,401656;52,522560;;300212021
S Hackescher Markt (Berlin);Ersatzhaltestelle An der Spandauer Brücke vor Dircksenstraße;Zugang und ÖV;35;0;13,403921;52,522909;;300212035
S Hackescher Markt (Berlin);Ersatzhaltestelle An der Spandauer Brücke vor Rosenthaler Straße;Zugang und ÖV;9;0;13,402802;52,523509;;300212009
S Hackescher Markt (Berlin);Ersatzhaltestelle Große Präsidentenstraße vor Monbijouplatz;Zugang und ÖV;31;0;13,400778;52,523157;;300212031
S Hackescher Markt (Berlin);Ersatzhaltestelle Kleine Präsidentenstraße vor Burgstraße;Zugang und ÖV;29;0;13,400396;52,522067;;300212029
S Hackescher Markt (Berlin);Ersatzhaltestelle Kleine Präsidentenstraße vor Henriette-Herz-Platz;Zugang und ÖV;33;0;13,400220;52,522473;;300212033
S Hackescher Markt (Berlin);Ersatzhaltestelle Monbijouplatz vor Kleine Präsidentenstraße;Zugang und ÖV;34;0;13,399383;52,523050;;300212034
S Hackescher Markt (Berlin);Ersatzhaltestelle Rosenthaler Straße vor Oranienburger Straße;Zugang und ÖV;28;0;13,402604;52,524017;;300212028
S Hackescher Markt (Berlin);S Hackescher Markt (Berlin);Bauwerk;212;;13,402358;52,522607;100002;900100002
S Hackescher Markt (Berlin);Tramsteig  Litfaß Platz;Zugang und ÖV;15;0;13,403286;52,522560;;300212015
S Hackescher Markt (Berlin);Tramsteig Garnisonkirchplatz;Zugang und ÖV;14;0;13,402609;52,521630;;300212014
S Hackescher Markt (Berlin);Tramsteig Position 4 Rosenthaler Straße vor Oranienburger Straße;Zugang und ÖV;10;0;13,402590;52,523838;;300212010
S Hackescher Markt (Berlin);Zugang Hackescher Markt;Zugang;4;0;13,403266;52,522964;;300212004
S Hackescher Markt (Berlin);Zugang Henriette Herz Platz;Zugang;3;0;13,401759;52,522373;;300212003
S Hackescher Markt (Berlin);Zugang Neue Promenade;Zugang;5;0;13,401641;52,522627;;300212005
S Hackescher Markt (Berlin);Zugang Straße an der Spandauer Brücke;Zugang;2;0;13,403451;52,522728;;300212002
S Halensee (Berlin);Bahnsteig Aufzug zum Zugangsbereich;Zwischenpunkt;8;-1;13,289758;52,496569;;300213008
S Halensee (Berlin);Bahnsteig Gleis 1;ÖV;1;-1;13,290578;52,496029;;300213001
S Halensee (Berlin);Bahnsteig Gleis 2;ÖV;14;-1;13,290526;52,496000;;300213014
S Halensee (Berlin);Bahnsteig Treppe zum Zugangsbereich;Zwischenpunkt;7;-1;13,290015;52,496382;;300213007
S Halensee (Berlin);Bushalt Kurfürstendamm hinter Georg-Wilhelm-Straße;Zugang und ÖV;5;0;13,289673;52,496972;;300213005
S Halensee (Berlin);Bushalt Kurfürstendamm vor Georg-Wilhelm-Straße;Zugang und ÖV;6;0;13,290489;52,497161;;300213006
S Halensee (Berlin);Bushalt Kurfürstendamm vor Westfälische Straße;Zugang und ÖV;3;0;13,290522;52,496960;;300213003
S Halensee (Berlin);S Halensee (Berlin);Bauwerk;213;;13,290151;52,496698;40101;900040101
S Halensee (Berlin);Zugang Kurfürstendamm;Zugang;2;0;13,290008;52,496671;;300213002
S Halensee (Berlin);Zugangsbereich Aufzug zum Bahnsteig;Zwischenpunkt;10;0;13,289758;52,496569;;300213010
S Halensee (Berlin);Zugangsbereich Treppe zum Bahnsteig;Zwischenpunkt;9;0;13,289860;52,496493;;300213009
S Heerstr. (Berlin);Bahnhofshalle, Aufzug zum Bahnsteig;Zwischenpunkt;12;0;13,258794;52,508298;;300230012
S Heerstr. (Berlin);Bahnhofshalle, Treppe zum Zwischengeschoss;Zwischenpunkt;13;0;13,258755;52,508267;;300230013
S Heerstr. (Berlin);Bahnsteig, Aufzug zur Bahnhofshalle;Zwischenpunkt;8;-2;13,258800;52,508298;;300230008
S Heerstr. (Berlin);Bahnsteig Gleis 1;ÖV;1;-2;13,259983;52,507769;;300230001
S Heerstr. (Berlin);Bahnsteig Gleis 2;ÖV;17;-2;13,260033;52,507817;;300230017
S Heerstr. (Berlin);Bahnsteig, Treppe zum Zwischengeschoss;Zwischenpunkt;7;-2;13,259067;52,508152;;300230007
S Heerstr. (Berlin);Bushaltestelle Heerstraße hinter Preußenallee;Zugang und ÖV;5;0;13,258611;52,508586;;300230005
S Heerstr. (Berlin);Bushaltestelle Heerstraße hinter Teufelsseestraße;Zugang und ÖV;4;0;13,258745;52,508491;;300230004
S Heerstr. (Berlin);S Heerstr. (Berlin);Bauwerk;230;;13,258514;52,508273;26105;900026105
S Heerstr. (Berlin);Zugang Heerstraße;Zugang;3;0;13,258640;52,508339;;300230003
S Heerstr. (Berlin);Zugang (Rampe) Boyenallee;Zugang;2;0;13,258639;52,508094;;300230002
S Heerstr. (Berlin);Zwischengeschoss, Rampe zum Zugang Boyenallee;Zwischenpunkt;11;-1;13,258749;52,508177;;300230011
S Heerstr. (Berlin);Zwischengeschoss, Treppe zum Bahnsteig;Zwischenpunkt;9;-1;13,258873;52,508224;;300230009
S Heerstr. (Berlin);Zwischengeschoss, Treppe zur Bahnhofshalle;Zwischenpunkt;10;-1;13,258798;52,508252;;300230010
S Hegermühle;Bahnsteig der S-Bahn;ÖV;1;1;13,866540;52,548574;;300820001
S Hegermühle;Bahnsteig, Rampe zum Zugang bei der Aufsicht;Zwischenpunkt;6;1;13,866788;52,549026;;300820006
S Hegermühle;Bahnsteig, Rampe zum Zugang südlich des Bahnhofs;Zwischenpunkt;7;1;13,865917;52,547668;;300820007
S Hegermühle;Bushaltestelle, Ernst-Thälmann-Straße hinter Am Herrensee;Zugang und ÖV;5;0;13,863356;52,550085;;300820005
S Hegermühle;Bushaltestelle, Ernst-Thälmann-Straße vor Am Herrensee;Zugang und ÖV;4;0;13,863211;52,550109;;300820004
S Hegermühle;S Hegermühle;Bauwerk;820;;13,866790;52,549039;320003;900320003
S Hegermühle;Zugang (Rampe) bei der Aufsicht;Zugang;2;0;13,866974;52,549426;;300820002
S Hegermühle;Zugang (Rampe) südlich des Bahnhofs;Zugang;3;0;13,865503;52,547797;;300820003
S Heiligensee (Berlin);Bahnsteig, Aufzug zur Unterführung;Zwischenpunkt;8;1;13,228562;52,625132;;300274008
S Heiligensee (Berlin);Bahnsteig Gleis 1;ÖV;1;1;13,229376;52,624483;;300274001
S Heiligensee (Berlin);Bahnsteig Gleis 2;ÖV;10;1;13,229455;52,624523;;300274010
S Heiligensee (Berlin);Bahnsteig, Treppe zur Unterführung;Zwischenpunkt;6;1;13,228815;52,624941;;300274006
S Heiligensee (Berlin);Bushalt Hennigsdorfer Straße gegenüber Zur Sonnenhöhe;Zugang und ÖV;11;0;13,226686;52,625772;;300274011
S Heiligensee (Berlin);Bushalt Ruppiner Chaussee Bahnhofsseite;Zugang und ÖV;3;0;13,229073;52,625469;;300274003
S Heiligensee (Berlin);Bushalt Ruppiner Chaussee gegenüber dem Bahnhof;Zugang und ÖV;4;0;13,229729;52,625204;;300274004
S Heiligensee (Berlin);Bushalt Ruppiner Chaussee vor Hennigsdorfer Straße;Zugang und ÖV;5;0;13,227191;52,626469;;300274005
S Heiligensee (Berlin);S Heiligensee (Berlin);Bauwerk;274;;13,228667;52,625148;91203;900091203
S Heiligensee (Berlin);Unterführung, Aufzug zum Bahnsteig;Zwischenpunkt;9;0;13,228531;52,625151;;300274009
S Heiligensee (Berlin);Unterführung, Treppe zum Bahnsteig;Zwischenpunkt;7;0;13,228660;52,625056;;300274007
S Heiligensee (Berlin);Zugang Ruppiner Chaussee;Zugang;2;0;13,228705;52,625165;;300274002
S Hennigsdorf Bhf;Bahnsteig Gleis 1;ÖV;2;1;13,205507;52,638915;;300277002
S Hennigsdorf Bhf;Bahnsteig Gleis 1 und 5 Aufzug zur Unterführung;Zwischenpunkt;12;1;13,205909;52,637817;;300277012
S Hennigsdorf Bhf;Bahnsteig Gleis 5;ÖV;18;1;13,205368;52,638896;;300277018
S Hennigsdorf Bhf;Bahnsteig Gleis 6;ÖV;3;1;13,205193;52,638848;;300277003
S Hennigsdorf Bhf;Bahnsteig Gleis 6 und 7 Aufzug zur Unterführung;Zwischenpunkt;16;1;13,205641;52,637776;;300277016
S Hennigsdorf Bhf;Bahnsteig Gleis 7;ÖV;19;1;13,205133;52,638842;;300277019
S Hennigsdorf Bhf;Bahnsteig Gleise 1 und 5 Treppe zur Unterführung;Zwischenpunkt;11;1;13,205801;52,638049;;300277011
S Hennigsdorf Bhf;Bahnsteig Gleise 6 und 7 Treppe zur Unterführung;Zwischenpunkt;10;1;13,205554;52,638022;;300277010
S Hennigsdorf Bhf;Bushalt Poststraße Position 1;Zugang und ÖV;6;0;13,205304;52,637250;;300277006
S Hennigsdorf Bhf;Bushalt Poststraße Position 2;Zugang und ÖV;7;0;13,205447;52,637017;;300277007
S Hennigsdorf Bhf;Bushalt Poststraße Position 3;Zugang und ÖV;8;0;13,205622;52,636754;;300277008
S Hennigsdorf Bhf;Bushalt Poststraße Position 4;Zugang und ÖV;9;0;13,205731;52,636594;;300277009
S Hennigsdorf Bhf;Bushalt Zum Busbahnhof Position 5;Zugang und ÖV;26;0;13,205649;52,636032;;300277026
S Hennigsdorf Bhf;Bushalt Zum Busbahnhof Position 6;Zugang und ÖV;25;0;13,205274;52,635857;;300277025
S Hennigsdorf Bhf;S Hennigsdorf Bhf;Bauwerk;277;;13,205874;52,637867;200000;900200000
S Hennigsdorf Bhf;Unterführung Aufzug zum Bahnsteig Gleis 1 und 5;Zwischenpunkt;15;0;13,205906;52,637826;;300277015
S Hennigsdorf Bhf;Unterführung Aufzug zum Bahnsteig Gleis 6 und 7;Zwischenpunkt;17;0;13,205646;52,637784;;300277017
S Hennigsdorf Bhf;Unterführung Treppe zum Bahnsteig Gleis 1 und 5;Zwischenpunkt;14;0;13,205882;52,637878;;300277014
S Hennigsdorf Bhf;Unterführung Treppe zum Bahnsteig Gleise 6 und 7;Zwischenpunkt;13;0;13,205626;52,637840;;300277013
S Hennigsdorf Bhf;Zugang Postplatz zu den Bahnsteigen;Zugang;5;0;13,205115;52,637714;;300277005
S Hennigsdorf Bhf;Zugang Rathausplatz;Zugang;4;0;13,206048;52,637872;;300277004
S Hermsdorf (Berlin);Bahnhofgebäude Treppe zur Unterführung;Zwischenpunkt;8;1;13,307355;52,618490;;300256008
S Hermsdorf (Berlin);Bahnhofpsplatz Treppe zum Park & Ride;Zwischenpunkt;4;0;13,307199;52,618566;;300256004
S Hermsdorf (Berlin);Bahnsteig Aufzug zur Unterführung;Zwischenpunkt;15;2;13,306737;52,618192;;300256015
S Hermsdorf (Berlin);Bahnsteig Fahrtreppe von der Unterführung;Zwischenpunkt;16;2;13,306765;52,618076;;300256016
S Hermsdorf (Berlin);Bahnsteig Treppe zum Durchgang;Zwischenpunkt;9;2;13,308478;52,616619;;300256009
S Hermsdorf (Berlin);Bahnsteig Treppe zur Unterführung;Zwischenpunkt;14;2;13,306785;52,618084;;300256014
S Hermsdorf (Berlin);Bushalt Bahnhofsplatz Position 1;Zugang und ÖV;33;0;13,307491;52,618466;;300256033
S Hermsdorf (Berlin);Bushalt Bahnhofsplatz Position 2;Zugang und ÖV;11;0;13,307284;52,618647;;300256011
S Hermsdorf (Berlin);Bushalt Bahnhofsplatz Position 3;Zugang und ÖV;12;0;13,307273;52,618737;;300256012
S Hermsdorf (Berlin);Park + Ride Aufzug zur Unterführung;Zwischenpunkt;22;1;13,306889;52,618250;;300256022
S Hermsdorf (Berlin);Park & Ride Treppe zum Bahnhofsplatz;Zwischenpunkt;32;1;13,307062;52,618519;;300256032
S Hermsdorf (Berlin);Park + Ride Treppe zur Unterführung;Zwischenpunkt;31;1;13,307022;52,618176;;300256031
S Hermsdorf (Berlin);S Hermsdorf (Berlin);Bauwerk;256;;13,306804;52,618165;93201;900093201
S Hermsdorf (Berlin);S-Bahnsteig Gleis 1;ÖV;1;2;13,307756;52,617336;;300256001
S Hermsdorf (Berlin);S-Bahnsteig Gleis 2;ÖV;30;2;13,307619;52,617287;;300256030
S Hermsdorf (Berlin);Unterführung Aufzug zum Bahnsteig;Zwischenpunkt;24;-1;13,306734;52,618191;;300256024
S Hermsdorf (Berlin);Unterführung Aufzug zum Zugang Park & Ride Glienicker Straße;Zwischenpunkt;37;-1;13,306884;52,618248;;300256037
S Hermsdorf (Berlin);Unterführung Rampe zum Bahnhofsvorplatz;Zwischenpunkt;18;-1;13,306589;52,618182;;300256018
S Hermsdorf (Berlin);Unterführung Rolltreppe zum Bahnsteig;Zwischenpunkt;25;-1;13,306685;52,618171;;300256025
S Hermsdorf (Berlin);Unterführung Treppe zum Bahnhofgebäude;Zwischenpunkt;17;1;13,307211;52,618431;;300256017
S Hermsdorf (Berlin);Unterführung Treppe zum Bahnhofsvorplatz;Zwischenpunkt;19;-1;13,307197;52,618425;;300256019
S Hermsdorf (Berlin);Unterführung Treppe zum Bahnsteig;Zwischenpunkt;10;0;13,308555;52,616557;;300256010
S Hermsdorf (Berlin);Unterführung Treppe zum Bahnsteig;Zwischenpunkt;23;-1;13,306700;52,618176;;300256023
S Hermsdorf (Berlin);Unterführung Treppe zum Zugang Park&Ride Glienicker Straße;Zwischenpunkt;36;-1;13,306930;52,618268;;300256036
S Hermsdorf (Berlin);Zugang Bahnhofsgebäude (Treppe) Bahnhofsplatz Glienicker Straße;Zugang;6;0;13,307366;52,618495;;300256006
S Hermsdorf (Berlin);Zugang (Rampe) Glienicker Straße/Wachsmuthstraße;Zugang;3;0;13,309577;52,616927;;300256003
S Hermsdorf (Berlin);Zugang (Rampe) Heinestraße/Fellbacher Platz;Zugang;2;0;13,308508;52,616454;;300256002
S Hermsdorf (Berlin);Zugang (Rampe) Unterführung Heinestraße;Zugang;7;0;13,306571;52,618176;;300256007
S Hirschgarten (Berlin);Bahnsteig Gleis 1;ÖV;8;0;13,603120;52,457945;;300265008
S Hirschgarten (Berlin);Bahnsteig Gleis 2;ÖV;1;0;13,603124;52,457873;;300265001
S Hirschgarten (Berlin);Bahnsteig, Treppe zum Durchgang;Zwischenpunkt;4;0;13,601679;52,457947;;300265004
S Hirschgarten (Berlin);S Hirschgarten (Berlin);Bauwerk;265;;13,601480;52,457903;182001;900182001
S Hirschgarten (Berlin);Unterführung Treppe zum Bahnsteig;Zwischenpunkt;5;-1;13,601470;52,457951;;300265005
S Hirschgarten (Berlin);Unterführung Treppe zum Zugang Am Wiesenrain;Zwischenpunkt;7;-1;13,601391;52,457732;;300265007
